Date,short_mean_raw,short_variance_raw,short_skewness_raw,short_kurtosis_raw,short_mean_norm,short_variance_norm,short_skewness_norm,short_kurtosis_norm,short_bri,short_risk_level,mid_mean_raw,mid_variance_raw,mid_skewness_raw,mid_kurtosis_raw,mid_mean_norm,mid_variance_norm,mid_skewness_norm,mid_kurtosis_norm,mid_bri,mid_risk_level,long_mean_raw,long_variance_raw,long_skewness_raw,long_kurtosis_raw,long_mean_norm,long_variance_norm,long_skewness_norm,long_kurtosis_norm,long_bri,long_risk_level,composite_bri,composite_risk_level,price,returns
1993-11-30 00:00:00+08:00,0.004069320363088465,0.0004516633934899944,0.14376063646560674,-0.11142188451317725,1.373439338758171,0.012281275981093586,0.1433222204094392,-0.5087071957382654,0.25508390985260954,0,,,,,,,,,,0,,,,,,,,,,0,,0,6914.41015625,0.01989756629473833
1993-12-01 00:00:00+08:00,0.004618009959994461,0.000443366164954287,0.09498755408866827,-0.043004830763197666,1.562952461130107,-0.003153836520475585,0.06001809023961488,-0.4798767509443204,0.2849849909762315,0,,,,,,,,,,0,,,,,,,,,,0,,0,7013.2001953125,0.014186453153039449
1993-12-02 00:00:00+08:00,0.005109604018453141,0.0004366262187973323,0.045016860106380736,0.024335680602763587,1.7327452282671847,-0.01569197823121789,-0.025331553320030873,-0.4514999532174387,0.3100554358746243,0,,,,,,,,,,0,,,,,,,,,,0,,0,7109.25,0.013602637556017918
1993-12-03 00:00:00+08:00,0.005702079921323815,0.0004574582039674262,0.03729969094293465,-0.12095858978136229,1.9373818004134398,0.023061207045967744,-0.03851243164889857,-0.512725893412025,0.35230117059962096,0,,,,,,,,,,0,,,,,,,,,,0,,0,7409.52978515625,0.04137022748137598
1993-12-06 00:00:00+08:00,0.006667500124557042,0.0004998282899155222,0.11521438455943202,-0.10690744114615117,2.270830435392797,0.10188114559479303,0.09456539453827012,-0.5068048424047813,0.4901180332802698,0,,,,,,,,,,0,,,,,,,,,,0,,0,7853.490234375,0.058191068325430056
1993-12-07 00:00:00+08:00,0.006500828573606275,0.0005013683502338844,0.1363158335418164,-0.12094212831884586,2.2132633770607897,0.10474607864693501,0.1306065419731433,-0.5127189566724214,0.48397426025211177,0,,,,,,,,,,0,,,,,,,,,,0,,0,7828.2998046875,-0.0032127010107337152
1993-12-08 00:00:00+08:00,0.00652988272666504,0.0005011692027195163,0.13247018481480574,-0.1192994557419302,2.223298455719265,0.10437560984817272,0.12403819717044143,-0.5120267464931237,0.4849213790611888,0,,,,,,,,,,0,,,,,,,,,,0,,0,7860.1298828125,0.0040577830202430665
1993-12-09 00:00:00+08:00,0.007696203297597252,0.0005064097459606125,0.1171770238788162,-0.14814824292564932,2.6261365163101082,0.11412445238608188,0.09791757064382833,-0.5241834138835655,0.5784987813641133,0,,,,,,,,,,0,,,,,,,,,,0,,0,8230.66015625,0.04606309403272884
1993-12-10 00:00:00+08:00,0.008711907886916694,0.0005713405479136709,0.28517519778644795,0.05536962022420706,2.9769529874348764,0.23491348798387243,0.3848574371738021,-0.43842247861199485,0.789575358495139,0,,,,,,,,,,0,,,,,,,,,,0,,0,8842.0703125,0.07165482260786236
1993-12-13 00:00:00+08:00,0.010068994303679697,0.0006117656322849959,0.32561939287977526,0.06310153933930357,3.4456800885491368,0.310115192079592,0.4539358781595489,-0.4351643045898622,0.9436417135496038,0,,,,,,,,,,0,,,,,,,,,,0,,0,9452.8603515625,0.06679633093547925
